review,polarity,subjectivity,cluster
more designs denied,0.5,0.5,401
i love this app although i gave it a four star is because it uses data and needs upgrades,0.5,0.6,402
i love the app o just wish i could get the color wheel how it can switch to pastel colors and how dok you get it anyways,0.5,0.6,403
is that how other people are seeing my snaps? lol,0.3375,0.5375,404
it's a ok app but you need to make it run more smoothly: /,0.2875,0.625,405
l hope see the app very excellent in future,0.5,0.5625,405
this app has lots of potential to be way better than it already is,0.25,0.75,405
i enjoy to use this app very amazing even my little child she like it very much😊😊,0.29812500000000003,0.575,406
love this app great to play with kids too!,0.75,0.675,406
the filters are also the most amazing thing on here my favorite one is the dog filter thank you so much for creating this app🔥,0.45,0.65,407
